trial0001, 000000, ZIC, 40,-0.079200, 0.266522, -0.047147, 0.024156, -0.358121, 0.156138, -0.618145, -0.087584, 0.304144, 0.051035, -0.145746, 0.972849, 0.620304, 0.143758, -0.770305, -0.012623, -0.570328, -0.436462, 0.260925, 0.501085, 0.959170, 0.941944, 0.290274, -0.480296, 0.394658, 0.726814, -0.294998, -0.102704, -0.095035, 0.297048, 0.951049, -0.757684, 0.177466, 0.906146, -0.249337, 0.617666, 0.290649, 0.058374, 0.138465, -0.407160, 
trial0001, 000001, ZIC, 40,-0.067477, 0.266577, -0.218697, 0.024156, -0.338670, 0.181892, -0.618145, -0.053421, 0.297471, 0.034336, 0.071792, 0.891140, 0.553027, 0.117908, -0.737901, -0.008590, -0.570328, -0.368292, 0.249823, 0.469962, 0.815894, 0.941944, 0.347576, -0.330932, 0.296437, 0.616945, -0.247385, 0.043761, -0.095035, 0.273126, 0.951049, -0.757684, 0.177466, 0.790593, -0.164777, 0.629181, 0.286479, 0.053425, 0.027120, -0.363107, 
trial0001, 000002, ZIC, 40,0.004707, 0.266577, -0.200003, 0.025101, -0.233841, 0.181892, -0.618145, -0.053421, 0.297471, 0.081694, 0.045719, 0.674742, 0.526022, 0.092399, -0.713950, -0.004029, -0.570328, -0.213795, 0.229749, 0.241533, 0.675532, 0.941944, 0.321222, -0.208919, 0.113521, 0.492750, -0.169145, 0.039840, -0.060616, 0.196009, 0.941007, -0.757684, 0.177466, 0.551319, -0.130827, 0.629181, 0.273354, 0.190358, -0.072998, -0.363107, 
trial0001, 000003, ZIC, 40,-0.031222, 0.266577, -0.140523, 0.055517, -0.164391, 0.194794, -0.618145, -0.053421, 0.289549, 0.081694, -0.050571, 0.617348, 0.420806, 0.153109, -0.713950, -0.010518, -0.570328, -0.090398, 0.173308, 0.271238, 0.509053, 0.941944, 0.163477, -0.184211, 0.119135, 0.382040, -0.169145, 0.078353, -0.037745, 0.176351, 0.941007, -0.757684, 0.177466, 0.457063, 0.042325, 0.578710, 0.273354, 0.235002, -0.070954, -0.339039, 
trial0001, 000004, ZIC, 40,0.101819, 0.257326, -0.140523, 0.100105, -0.109677, 0.194794, -0.618145, -0.038586, 0.288766, 0.038047, -0.050571, 0.617348, 0.324162, 0.153109, -0.695492, -0.002052, -0.570328, -0.040424, 0.135095, 0.116858, 0.398597, 0.941944, 0.053771, -0.097748, 0.075523, 0.360303, -0.169145, 0.137765, -0.056774, 0.153479, 0.921061, -0.757684, 0.171411, 0.457063, 0.187922, 0.536141, 0.274001, 0.235002, -0.081965, -0.301034, 
trial0001, 000005, ZIC, 40,0.101819, 0.252286, -0.096525, 0.100105, -0.201807, 0.194794, -0.618145, -0.025241, 0.288766, 0.057372, -0.112707, 0.353145, 0.314130, 0.138549, -0.636455, -0.003459, -0.570328, 0.030499, 0.229207, 0.110800, 0.325756, 0.941944, 0.091966, 0.008953, 0.090268, 0.237344, -0.082800, 0.110026, 0.003230, 0.153479, 0.884471, -0.757684, 0.144138, 0.330920, 0.221418, 0.454590, 0.274001, 0.244287, -0.078652, -0.225769, 
trial0001, 000006, ZIC, 40,0.070992, 0.224096, -0.047799, 0.104578, -0.201807, 0.194794, -0.618145, 0.017225, 0.288766, 0.042869, -0.112707, 0.256633, 0.395162, 0.138549, -0.617854, 0.021387, -0.570328, 0.092837, 0.254813, 0.094533, 0.325756, 0.941944, 0.075691, -0.004098, 0.090268, 0.240282, 0.001532, 0.127035, 0.095658, 0.161742, 0.644907, -0.757684, 0.148725, 0.249248, 0.159605, 0.414018, 0.274001, 0.211335, -0.078652, -0.180294, 
trial0001, 000007, ZIC, 40,0.066938, 0.221274, -0.047799, 0.122537, -0.101580, 0.186075, -0.618145, 0.049467, 0.288045, 0.105101, -0.112707, 0.196152, 0.395162, 0.114284, -0.602094, 0.022775, -0.570328, 0.083115, 0.235776, 0.094296, 0.295815, 0.941944, 0.131063, 0.011653, 0.063540, 0.228360, 0.001532, 0.117203, 0.110955, 0.131511, 0.644907, -0.757684, 0.158278, 0.249248, 0.160375, 0.403254, 0.275805, 0.194604, -0.041323, -0.043447, 
trial0001, 000008, ZIC, 40,0.090773, 0.223515, -0.013558, 0.160547, -0.147158, 0.186075, -0.618145, 0.071572, 0.282409, 0.153985, 0.005998, 0.205627, 0.395162, 0.121377, -0.585995, 0.055074, -0.570328, 0.079200, 0.217346, 0.138125, 0.263720, 0.941944, 0.111602, -0.013101, 0.082552, 0.223319, 0.092193, 0.067309, 0.133265, 0.136666, 0.541498, -0.757684, 0.136778, 0.190256, 0.160375, 0.274742, 0.264034, 0.184476, -0.051747, -0.012008, 
trial0001, 000009, ZIC, 40,0.129100, 0.214092, -0.013312, 0.196962, -0.028279, 0.186075, -0.618145, 0.093699, 0.274753, 0.140388, 0.026599, 0.150970, 0.271250, 0.148932, -0.585995, 0.055074, -0.570328, 0.079200, 0.219172, 0.120644, 0.189430, 0.941944, 0.125373, 0.035107, 0.117843, 0.199173, 0.105657, 0.109123, 0.104052, 0.136666, 0.541498, -0.757684, 0.148962, 0.190256, 0.184782, 0.295025, 0.251243, 0.146592, -0.012741, 0.044064, 
trial0001, 000010, ZIC, 40,0.112933, 0.175956, 0.029685, 0.194588, -0.028279, 0.202160, -0.618145, 0.093435, 0.265280, 0.129144, 0.045733, 0.165676, 0.247805, 0.148932, -0.585995, 0.057557, -0.570328, 0.116416, 0.214391, 0.160674, 0.189430, 0.941944, 0.123972, 0.025723, 0.128988, 0.209587, 0.148695, 0.092081, 0.104052, 0.147539, 0.439028, -0.757684, 0.148962, 0.155478, 0.189740, 0.295025, 0.246612, 0.150299, 0.038428, 0.078519, 
trial0001, 000011, ZIC, 40,0.112933, 0.173926, 0.069972, 0.193612, -0.028279, 0.202160, -0.617953, 0.095069, 0.265280, 0.128699, 0.096196, 0.148980, 0.247805, 0.164810, -0.592425, 0.063990, -0.585224, 0.152128, 0.231104, 0.165444, 0.138129, 0.941944, 0.123972, 0.084118, 0.131010, 0.170657, 0.165081, 0.110500, 0.104909, 0.147539, 0.371842, -0.730538, 0.138128, 0.143536, 0.184116, 0.200465, 0.226140, 0.169260, 0.121274, 0.130277, 
trial0001, 000012, ZIC, 40,0.122689, 0.168708, 0.081752, 0.188212, 0.030852, 0.202160, -0.617953, 0.103525, 0.265280, 0.147881, 0.096196, 0.148980, 0.247805, 0.162274, -0.592425, 0.091263, -0.585224, 0.154435, 0.171973, 0.177525, 0.145570, 0.941944, 0.152234, 0.085368, 0.109007, 0.170657, 0.173457, 0.127755, 0.136983, 0.146422, 0.371842, -0.730538, 0.126463, 0.128517, 0.184116, 0.170758, 0.223003, 0.165927, 0.131843, 0.140183, 
trial0001, 000013, ZIC, 40,0.118334, 0.160442, 0.095687, 0.186874, 0.105418, 0.201615, -0.617953, 0.121668, 0.265280, 0.140321, 0.096196, 0.160731, 0.219256, 0.162274, -0.592425, 0.114133, -0.585224, 0.154420, 0.163467, 0.151420, 0.145570, 0.941944, 0.154525, 0.099692, 0.115271, 0.157408, 0.173457, 0.133335, 0.136983, 0.141877, 0.314070, -0.730538, 0.138999, 0.136564, 0.170876, 0.155985, 0.223003, 0.165927, 0.131843, 0.167363, 
trial0001, 000014, ZIC, 40,0.126927, 0.149903, 0.110982, 0.186874, 0.124835, 0.201615, -0.617953, 0.144475, 0.265280, 0.140321, 0.112315, 0.160731, 0.219256, 0.182875, -0.590985, 0.137268, -0.585431, 0.154733, 0.143930, 0.156205, 0.145570, 0.941944, 0.147958, 0.099692, 0.123121, 0.142797, 0.163061, 0.133335, 0.143287, 0.143981, 0.314070, -0.730538, 0.142133, 0.141339, 0.152913, 0.155687, 0.203492, 0.188136, 0.132751, 0.186946, 
trial0001, 000015, ZIC, 40,0.128163, 0.151909, 0.118689, 0.186874, 0.125655, 0.201615, -0.617953, 0.143695, 0.265280, 0.153225, 0.112315, 0.155770, 0.191635, 0.200529, -0.590985, 0.136817, -0.585431, 0.175448, 0.151516, 0.152367, 0.141081, 0.941944, 0.164423, 0.099692, 0.149780, 0.142797, 0.172441, 0.146453, 0.162897, 0.150836, 0.247537, -0.730538, 0.172506, 0.142982, 0.152913, 0.155600, 0.197327, 0.188136, 0.136892, 0.177094, 
trial0001, 000016, ZIC, 40,0.132883, 0.161578, 0.135850, 0.186874, 0.134654, 0.199835, -0.631367, 0.152835, 0.265280, 0.159500, 0.143813, 0.156927, 0.168964, 0.180414, -0.590985, 0.146029, -0.585431, 0.163323, 0.155641, 0.151849, 0.153188, 0.941944, 0.173145, 0.123536, 0.160402, 0.145680, 0.172441, 0.149157, 0.162790, 0.150836, 0.226538, -0.710827, 0.172506, 0.145993, 0.149936, 0.153793, 0.197327, 0.176854, 0.136892, 0.168250, 
trial0001, 000017, ZIC, 40,0.144864, 0.153605, 0.138286, 0.185091, 0.141216, 0.199203, -0.631367, 0.151750, 0.265280, 0.162095, 0.148722, 0.153898, 0.162297, 0.183006, -0.590985, 0.149053, -0.585431, 0.159745, 0.153546, 0.152240, 0.153188, 0.941944, 0.174072, 0.170544, 0.166640, 0.145680, 0.168952, 0.149299, 0.162174, 0.150836, 0.201555, -0.710827, 0.164297, 0.152826, 0.149780, 0.160557, 0.189500, 0.176169, 0.139845, 0.177806, 
trial0001, 000018, ZIC, 40,0.164212, 0.153605, 0.154423, 0.178837, 0.141216, 0.195012, -0.631367, 0.160768, 0.265280, 0.163234, 0.148161, 0.161659, 0.162297, 0.178795, -0.590985, 0.149053, -0.600443, 0.158480, 0.158981, 0.158871, 0.158082, 0.941944, 0.172152, 0.166882, 0.165292, 0.156959, 0.169402, 0.150405, 0.160016, 0.158909, 0.201555, -0.690878, 0.163725, 0.157250, 0.151970, 0.160557, 0.178014, 0.166914, 0.151180, 0.177806, 
trial0001, 000019, ZIC, 40,0.164212, 0.153605, 0.157820, 0.180009, 0.151945, 0.193370, -0.631367, 0.162377, 0.265280, 0.163827, 0.158381, 0.160420, 0.161229, 0.174398, -0.590985, 0.151467, -0.600443, 0.159116, 0.160228, 0.160726, 0.159595, 0.941944, 0.190778, 0.166882, 0.163232, 0.157971, 0.167675, 0.150405, 0.160016, 0.159970, 0.201555, -0.690878, 0.163725, 0.157250, 0.153240, 0.160889, 0.174746, 0.161357, 0.153359, 0.165646, 
trial0001, 000020, ZIC, 40,0.164147, 0.155964, 0.159302, 0.174412, 0.157159, 0.191689, -0.631367, 0.165517, 0.265280, 0.165147, 0.161360, 0.160261, 0.161229, 0.169033, -0.590985, 0.159169, -0.600443, 0.160422, 0.159174, 0.165246, 0.159760, 0.941944, 0.185328, 0.163477, 0.164280, 0.157971, 0.172814, 0.150617, 0.161588, 0.161275, 0.187223, -0.690878, 0.163953, 0.176564, 0.154696, 0.160889, 0.172557, 0.160528, 0.161775, 0.169169, 
trial0001, 000021, ZIC, 40,0.163946, 0.181293, 0.166303, 0.174412, 0.157930, 0.191689, -0.631367, 0.165553, 0.265280, 0.166347, 0.159957, 0.160261, 0.163039, 0.170282, -0.590985, 0.159285, -0.600443, 0.160422, 0.164285, 0.165093, 0.159865, 0.941944, 0.177867, 0.166580, 0.163823, 0.157971, 0.170325, 0.161237, 0.159898, 0.161275, 0.178419, -0.690878, 0.163411, 0.189200, 0.157563, 0.162057, 0.168247, 0.160563, 0.161775, 0.169169, 
trial0001, 000022, ZIC, 40,0.168596, 0.181293, 0.166303, 0.170099, 0.159684, 0.206407, -0.629102, 0.162823, 0.259138, 0.165933, 0.161247, 0.160261, 0.161538, 0.168483, -0.599062, 0.159285, -0.600443, 0.161356, 0.164285, 0.181425, 0.163466, 0.941944, 0.174844, 0.168197, 0.163249, 0.163006, 0.170325, 0.163836, 0.161108, 0.163622, 0.173196, -0.690878, 0.163411, 0.189200, 0.158638, 0.164356, 0.166404, 0.162365, 0.161775, 0.168086, 
trial0001, 000023, ZIC, 40,0.167860, 0.175088, 0.166736, 0.169546, 0.159684, 0.201956, -0.629102, 0.162703, 0.259138, 0.165692, 0.165283, 0.162060, 0.164265, 0.165870, -0.599062, 0.169498, -0.600443, 0.165235, 0.163429, 0.176269, 0.176748, 0.941944, 0.172748, 0.166653, 0.166627, 0.163885, 0.169648, 0.163836, 0.161406, 0.163622, 0.171293, -0.690878, 0.163411, 0.185622, 0.158638, 0.167234, 0.166404, 0.163771, 0.163394, 0.168086, 
trial0001, 000024, ZIC, 40,0.167860, 0.172911, 0.165787, 0.168433, 0.162373, 0.196606, -0.629102, 0.162048, 0.259138, 0.166919, 0.165173, 0.162060, 0.164971, 0.165621, -0.599062, 0.170207, -0.600443, 0.165235, 0.164156, 0.173997, 0.176748, 0.941944, 0.172472, 0.166653, 0.173170, 0.165587, 0.169676, 0.165292, 0.166107, 0.165116, 0.169774, -0.690878, 0.167477, 0.180380, 0.161007, 0.166410, 0.164431, 0.163771, 0.170741, 0.166617, 
trial0001, 000025, ZIC, 40,0.167860, 0.172026, 0.165787, 0.169324, 0.162784, 0.190788, -0.623688, 0.162048, 0.258808, 0.166919, 0.166412, 0.184931, 0.166611, 0.165532, -0.599062, 0.170207, -0.605656, 0.165235, 0.164156, 0.176057, 0.179168, 0.941944, 0.175572, 0.186460, 0.169656, 0.180920, 0.169676, 0.166649, 0.172207, 0.166451, 0.169297, -0.690878, 0.167933, 0.177534, 0.162088, 0.167808, 0.164030, 0.164340, 0.169245, 0.182410, 
trial0001, 000026, ZIC, 40,0.169142, 0.172725, 0.168574, 0.169324, 0.163837, 0.188771, -0.621627, 0.167055, 0.256746, 0.167211, 0.173205, 0.181843, 0.184702, 0.166516, -0.603987, 0.171917, -0.605656, 0.183602, 0.168311, 0.174537, 0.192410, 0.941944, 0.178615, 0.182429, 0.169575, 0.178145, 0.169676, 0.166649, 0.172207, 0.167881, 0.169938, -0.690878, 0.170681, 0.173207, 0.162088, 0.168152, 0.164030, 0.164340, 0.169143, 0.176946, 
trial0001, 000027, ZIC, 40,0.170382, 0.172725, 0.171200, 0.174570, 0.167042, 0.188771, -0.621627, 0.181934, 0.256327, 0.167211, 0.174456, 0.179887, 0.179992, 0.169949, -0.603987, 0.171380, -0.605656, 0.181951, 0.168940, 0.176350, 0.184612, 0.941944, 0.178483, 0.176448, 0.171136, 0.176577, 0.169676, 0.169436, 0.172207, 0.168025, 0.171167, -0.690878, 0.172455, 0.172575, 0.163247, 0.168705, 0.170403, 0.164070, 0.169143, 0.176946, 
trial0001, 000028, ZIC, 40,0.172692, 0.173280, 0.171718, 0.173794, 0.167042, 0.188771, -0.621627, 0.179922, 0.253694, 0.166604, 0.187573, 0.179908, 0.178777, 0.169949, -0.603987, 0.172105, -0.605656, 0.179969, 0.173107, 0.192092, 0.184612, 0.941944, 0.174545, 0.175287, 0.171823, 0.172502, 0.170344, 0.173753, 0.171505, 0.168579, 0.170763, -0.690878, 0.174764, 0.172903, 0.166294, 0.168705, 0.171497, 0.167915, 0.169545, 0.174629, 
trial0001, 000029, ZIC, 40,0.173119, 0.173333, 0.171718, 0.173767, 0.169154, 0.201756, -0.621627, 0.175296, 0.249898, 0.167665, 0.187573, 0.176422, 0.177694, 0.169949, -0.603987, 0.170752, -0.617941, 0.178913, 0.173437, 0.188867, 0.180512, 0.941944, 0.175630, 0.174604, 0.170776, 0.173161, 0.170344, 0.173493, 0.174736, 0.169284, 0.175647, -0.676132, 0.174371, 0.174078, 0.170275, 0.168705, 0.172168, 0.168617, 0.173514, 0.173890, 
trial0001, 000030, ZIC, 40,0.181203, 0.172743, 0.180495, 0.173767, 0.169918, 0.193586, -0.621627, 0.175366, 0.245855, 0.172297, 0.185961, 0.176246, 0.176077, 0.187673, -0.603987, 0.171982, -0.617941, 0.174679, 0.173437, 0.182649, 0.179038, 0.941944, 0.178188, 0.176031, 0.171323, 0.172809, 0.177524, 0.173493, 0.174736, 0.170301, 0.174046, -0.676132, 0.175427, 0.174078, 0.170886, 0.171083, 0.172168, 0.175719, 0.173407, 0.174339, 
trial0001, 000031, ZIC, 40,0.177533, 0.175146, 0.180495, 0.176657, 0.181355, 0.188288, -0.621627, 0.176047, 0.236931, 0.174519, 0.182698, 0.185814, 0.176077, 0.185636, -0.603987, 0.176498, -0.617941, 0.174679, 0.172937, 0.179745, 0.187356, 0.941944, 0.178188, 0.176224, 0.174598, 0.173752, 0.176634, 0.174542, 0.177757, 0.170301, 0.174046, -0.676132, 0.174739, 0.174460, 0.174855, 0.171083, 0.176149, 0.177596, 0.177863, 0.175464, 
trial0001, 000032, ZIC, 40,0.178915, 0.175136, 0.180495, 0.176061, 0.189633, 0.183628, -0.621627, 0.176410, 0.229103, 0.176778, 0.181234, 0.182550, 0.176077, 0.195143, -0.603987, 0.176750, -0.617941, 0.176162, 0.174040, 0.179745, 0.185294, 0.941944, 0.176392, 0.176224, 0.176218, 0.174333, 0.176619, 0.174581, 0.177163, 0.173745, 0.174598, -0.676132, 0.174700, 0.177226, 0.174855, 0.173039, 0.176251, 0.177925, 0.177514, 0.178146, 
trial0001, 000033, ZIC, 40,0.177139, 0.175834, 0.177411, 0.175827, 0.190735, 0.182372, -0.621627, 0.176491, 0.229103, 0.176631, 0.179907, 0.182550, 0.176074, 0.194128, -0.603987, 0.176344, -0.617941, 0.176617, 0.174923, 0.179236, 0.182246, 0.941944, 0.175746, 0.177681, 0.176222, 0.175363, 0.176520, 0.176237, 0.178232, 0.174649, 0.175624, -0.676132, 0.176454, 0.177930, 0.175434, 0.173709, 0.176246, 0.177593, 0.178963, 0.177564, 
trial0001, 000034, ZIC, 40,0.176960, 0.175971, 0.178008, 0.177216, 0.186983, 0.180248, -0.621627, 0.177446, 0.220786, 0.176974, 0.179907, 0.191032, 0.177076, 0.186691, -0.603987, 0.176598, -0.617941, 0.176386, 0.175920, 0.179688, 0.180150, 0.941944, 0.175746, 0.179935, 0.176222, 0.177005, 0.175999, 0.176418, 0.178458, 0.185539, 0.175624, -0.676132, 0.176461, 0.177930, 0.179138, 0.179774, 0.176246, 0.176533, 0.178955, 0.177629, 
trial0001, 000035, ZIC, 40,0.176960, 0.176266, 0.179127, 0.179429, 0.181594, 0.179870, -0.621627, 0.177158, 0.208276, 0.177543, 0.177973, 0.189728, 0.177081, 0.184099, -0.603987, 0.176598, -0.617941, 0.176869, 0.176429, 0.179302, 0.179419, 0.941944, 0.175960, 0.188063, 0.176222, 0.178480, 0.184956, 0.178538, 0.178330, 0.185343, 0.178271, -0.676132, 0.177095, 0.177748, 0.185776, 0.178403, 0.177379, 0.178311, 0.178697, 0.177894, 
trial0001, 000036, ZIC, 40,0.178556, 0.178457, 0.179731, 0.179128, 0.180899, 0.180273, -0.621627, 0.177067, 0.201092, 0.177547, 0.179770, 0.186166, 0.180687, 0.184738, -0.603987, 0.176598, -0.617941, 0.177067, 0.178372, 0.179302, 0.179419, 0.941944, 0.178808, 0.184656, 0.176222, 0.178480, 0.181539, 0.179680, 0.178490, 0.185343, 0.180563, -0.676132, 0.178594, 0.178685, 0.182805, 0.179052, 0.177379, 0.182805, 0.178416, 0.178201, 
trial0001, 000037, ZIC, 40,0.178762, 0.179909, 0.179467, 0.179357, 0.184938, 0.180048, -0.621627, 0.177784, 0.198013, 0.178949, 0.178604, 0.183997, 0.180687, 0.182418, -0.603987, 0.177096, -0.617941, 0.178528, 0.179933, 0.179302, 0.179099, 0.941944, 0.179475, 0.181507, 0.177981, 0.178058, 0.181539, 0.179680, 0.178733, 0.184103, 0.180007, -0.676132, 0.178293, 0.178685, 0.182805, 0.179884, 0.177857, 0.181896, 0.178812, 0.180221, 
trial0001, 000038, ZIC, 40,0.179289, 0.180522, 0.179785, 0.179254, 0.182963, 0.180600, -0.621627, 0.179050, 0.190560, 0.179781, 0.179844, 0.182726, 0.180414, 0.181156, -0.603987, 0.179579, -0.617941, 0.178945, 0.180273, 0.179579, 0.180280, 0.941944, 0.180705, 0.181507, 0.181413, 0.178341, 0.180409, 0.179680, 0.178730, 0.183200, 0.180007, -0.676132, 0.179097, 0.178685, 0.183653, 0.179785, 0.177857, 0.182001, 0.179273, 0.179820, 
trial0001, 000039, ZIC, 40,0.179769, 0.180522, 0.180364, 0.179354, 0.182963, 0.180600, -0.621627, 0.179050, 0.188723, 0.180359, 0.179696, 0.182113, 0.180343, 0.180316, -0.603987, 0.179654, -0.627330, 0.178950, 0.180392, 0.179980, 0.180280, 0.941944, 0.180623, 0.181507, 0.181218, 0.178341, 0.180210, 0.180144, 0.179146, 0.182506, 0.180007, -0.665552, 0.178967, 0.178864, 0.182914, 0.180049, 0.179083, 0.180487, 0.181750, 0.179962, 
trial0001, 000040, ZIC, 40,0.179769, 0.180563, 0.180584, 0.179967, 0.182963, 0.181076, -0.621627, 0.179011, 0.183989, 0.180065, 0.179767, 0.180410, 0.180195, 0.181781, -0.603987, 0.179851, -0.627330, 0.180188, 0.180411, 0.179980, 0.180479, 0.941944, 0.180623, 0.181507, 0.181218, 0.178893, 0.180014, 0.180526, 0.179588, 0.182072, 0.181266, -0.665552, 0.179287, 0.179602, 0.182517, 0.180186, 0.179339, 0.180398, 0.181682, 0.179976, 
trial0001, 000041, ZIC, 40,0.179952, 0.180587, 0.180988, 0.179784, 0.182622, 0.180912, -0.621627, 0.179496, 0.182120, 0.180359, 0.179767, 0.180195, 0.180332, 0.181457, -0.603987, 0.179881, -0.627330, 0.180396, 0.180120, 0.179902, 0.180389, 0.941944, 0.180487, 0.181507, 0.181567, 0.179296, 0.180014, 0.180526, 0.179699, 0.181245, 0.181023, -0.665552, 0.179844, 0.180150, 0.182517, 0.180947, 0.179554, 0.180589, 0.181682, 0.179976, 
trial0001, 000042, ZIC, 40,0.180041, 0.180551, 0.180877, 0.180073, 0.182130, 0.180867, -0.621627, 0.179890, 0.182120, 0.180434, 0.180081, 0.180113, 0.180332, 0.181195, -0.603987, 0.179881, -0.627330, 0.180307, 0.180166, 0.180394, 0.180400, 0.941944, 0.180487, 0.181157, 0.181114, 0.179296, 0.180178, 0.180388, 0.180420, 0.180882, 0.181018, -0.665552, 0.180137, 0.180310, 0.182141, 0.180947, 0.179710, 0.180830, 0.181073, 0.180013, 
trial0001, 000043, ZIC, 40,0.180440, 0.180475, 0.181172, 0.180262, 0.181894, 0.180935, -0.623463, 0.180364, 0.181451, 0.180434, 0.180552, 0.180313, 0.180332, 0.180787, -0.603987, 0.179907, -0.625569, 0.180521, 0.180161, 0.180285, 0.180299, 0.941944, 0.180467, 0.181055, 0.180916, 0.180080, 0.180234, 0.180269, 0.180415, 0.180882, 0.180629, -0.665552, 0.180209, 0.180275, 0.181145, 0.180775, 0.179907, 0.180830, 0.180761, 0.180581, 
